,true_test_price,pred_from_gen,pred_shift-4,pred_shift-3,pred_shift-2,pred_shift-1,pred_shift0,pred_shift1,pred_shift2,pred_shift3,true_train_price
2018-10-23 14:30:00,,,,,,,,,,,108.22000000000001
2018-10-23 15:30:00,,,,,,,,,,,108.48999999999998
2018-10-24 09:30:00,,,,,,,,,,,108.00999999999999
2018-10-24 10:30:00,,,,,,,,,,,107.72
2018-10-24 11:30:00,,,,,,,,,,,107.03000000000002
2018-10-24 12:30:00,,,,,,,,,,,107.54000000000002
2018-10-24 13:30:00,,,,,,,,,,,107.05
2018-10-24 14:30:00,,,,,,,,,,,107.29999999999998
2018-10-24 15:30:00,,,,,,,,,,,106.26999999999998
2018-10-25 09:30:00,,,,,,,,,,,106.10999999999999
2018-10-25 10:30:00,,,,,,,,,,,106.41
2018-10-25 11:30:00,,,,,,,,,,,106.91
2018-10-25 12:30:00,,,,,,,,,,,106.43
2018-10-25 13:30:00,,,,,,,,,,,106.66
2018-10-25 14:30:00,,,,,,,,,,,107.02
2018-10-25 15:30:00,,,,,,,,,,,107.21
2018-10-26 09:30:00,,,,,,,,,,,105.68000000000002
2018-10-26 10:30:00,,,,,,,,,,,104.98
2018-10-26 11:30:00,,,,,,,,,,,105.45
2018-10-26 12:30:00,,,,,,,,,,,105.74999999999999
2018-10-26 13:30:00,,,,,,,,,,,105.73
2018-10-26 14:30:00,,,,,,,,,,,105.48000000000002
2018-10-26 15:30:00,,,,,,,,,,,105.17999999999999
2018-10-29 09:30:00,,,,,,,,,,,106.31000000000002
2018-10-29 10:30:00,,,,,,,,,,,107.18000000000002
2018-10-29 11:30:00,,,,,,,,,,,106.83000000000001
2018-10-29 12:30:00,,,,,,,,,,,106.44
2018-10-29 13:30:00,,,,,,,,,,,106.44
2018-10-29 14:30:00,,,,,,,,,,,106.01999999999998
2018-10-29 15:30:00,,,,,,,,,,,105.14
2018-10-30 09:30:00,,,,,,,,,,,105.67
2018-10-30 10:30:00,,,,,,,,,,,106.47000000000001
2018-10-30 11:30:00,,,,,,,,,,,106.37999999999998
2018-10-30 12:30:00,,,,,,,,,,,106.25999999999999
2018-10-30 13:30:00,,,,,,,,,,,105.98
2018-10-30 14:30:00,,,,,,,,,,,106.05999999999999
2018-10-30 15:30:00,,,,,,,,,,,106.97999999999999
2018-10-31 09:30:00,,,,,,,,,,,107.84
2018-10-31 10:30:00,,,,,,,,,,,108.04
2018-10-31 11:30:00,,,,,,,,,,,108.11
2018-10-31 12:30:00,,,,,,,,,,,107.96
2018-10-31 13:30:00,,,,,,,,,,,108.31
2018-10-31 14:30:00,,,,,,,,,,,108.48999999999998
2018-10-31 15:30:00,,,,,,,,,,,108.27999999999999
2018-11-01 09:30:00,,,,,,,,,,,107.86000000000001
2018-11-01 10:30:00,,,,,,,,,,,108.2
2018-11-01 11:30:00,,,,,,,,,,,108.39
2018-11-01 12:30:00,,,,,,,,,,,108.19
2018-11-01 13:30:00,,,,,,,,,,,108.32
2018-11-01 14:30:00,,,,,,,,,,,108.32
2018-11-01 15:30:00,,,,,,,,,,,108.31
2018-11-02 09:30:00,,,,,,,,,,,109.30000000000001
2018-11-02 10:30:00,,,,,,,,,,,108.9
2018-11-02 11:30:00,,,,,,,,,,,108.27000000000001
2018-11-02 12:30:00,,,,,,,,,,,108.04
2018-11-02 13:30:00,,,,,,,,,,,107.75999999999999
2018-11-02 14:30:00,,,,,,,,,,,108.07000000000001
2018-11-02 15:30:00,,,,,,,,,,,108.06000000000002
2018-11-05 09:30:00,,,,,,,,,,,108.67999999999999
2018-11-05 10:30:00,,,,,,,,,,,109.21000000000001
2018-11-05 11:30:00,,,,,,,,,,,109.28
2018-11-05 12:30:00,,,,,,,,,,,109.28
2018-11-05 13:30:00,,,,,,,,,,,109.28
2018-11-05 14:30:00,,,,,,,,,,,109.66
2018-11-05 15:30:00,,,,,,,,,,,109.50999999999999
2018-11-06 09:30:00,,,,,,,,,,,109.43
2018-11-06 10:30:00,,,,,,,,,,,109.6
2018-11-06 11:30:00,,,,,,,,,,,109.76000000000002
2018-11-06 12:30:00,,,,,,,,,,,109.82999999999998
2018-11-06 13:30:00,,,,,,,,,,,109.95
2018-11-06 14:30:00,,,,,,,,,,,109.73
2018-11-06 15:30:00,,,,,,,,,,,109.92000000000002
2018-11-07 09:30:00,,,,,,,,,,,110.89
2018-11-07 10:30:00,,,,,,,,,,,110.67
2018-11-07 11:30:00,,,,,,,,,,,110.74
2018-11-07 12:30:00,,,,,,,,,,,111.03
2018-11-07 13:30:00,,,,,,,,,,,111.24
2018-11-07 14:30:00,,,,,,,,,,,111.41999999999999
2018-11-07 15:30:00,,,,,,,,,,,111.71
2018-11-08 09:30:00,,,,,,,,,,,111.49
2018-11-08 10:30:00,,,,,,,,,,,111.61999999999999
2018-11-08 11:30:00,,,,,,,,,,,111.8
2018-11-08 12:30:00,,,,,,,,,,,111.88999999999999
2018-11-08 13:30:00,,,,,,,,,,,111.67000000000002
2018-11-08 14:30:00,,,,,,,,,,,111.41
2018-11-08 15:30:00,,,,,,,,,,,111.36999999999999
2018-11-09 09:30:00,,,,,,,,,,,111.08
2018-11-09 10:30:00,,,,,,,,,,,111.01999999999998
2018-11-09 11:30:00,,,,,,,,,,,111.05999999999999
2018-11-09 12:30:00,,,,,,,,,,,110.65
2018-11-09 13:30:00,,,,,,,,,,,110.67
2018-11-09 14:30:00,,,,,,,,,,,110.45
2018-11-09 15:30:00,,,,,,,,,,,111.15000000000002
2018-11-12 09:30:00,,,,,,,,,,,110.89
2018-11-12 10:30:00,,,,,,,,,,,110.60000000000001
2018-11-12 11:30:00,,,,,,,,,,,110.0
2018-11-12 12:30:00,,,,,,,,,,,110.05
2018-11-12 13:30:00,,,,,,,,,,,109.91
2018-11-12 14:30:00,,,,,,,,,,,110.12000000000002
2018-11-12 15:30:00,,,,,,,,,,,109.82
2018-11-13 09:30:00,,,,,,,,,,,109.62999999999998
2018-11-13 10:30:00,,,,,,,,,,,109.24
2018-11-13 11:30:00,,,,,,,,,,,110.04
2018-11-13 12:30:00,,,,,,,,,,,110.0
2018-11-13 13:30:00,,,,,,,,,,,109.5
2018-11-13 14:30:00,,,,,,,,,,,109.23
2018-11-13 15:30:00,,,,,,,,,,,109.18
2018-11-14 09:30:00,,,,,,,,,,,109.82999999999998
2018-11-14 10:30:00,,,,,,,,,,,109.64
2018-11-14 11:30:00,,,,,,,,,,,108.99
2018-11-14 12:30:00,,,,,,,,,,,108.99
2018-11-14 13:30:00,,,,,,,,,,,108.48999999999998
2018-11-14 14:30:00,,,,,,,,,,,108.19
2018-11-14 15:30:00,,,,,,,,,,,108.97
2018-11-15 09:30:00,,,,,,,,,,,107.71000000000001
2018-11-15 10:30:00,,,,,,,,,,,107.78
2018-11-15 11:30:00,,,,,,,,,,,108.32999999999998
2018-11-15 12:30:00,,,,,,,,,,,108.56
2018-11-15 13:30:00,,,,,,,,,,,109.07
2018-11-15 14:30:00,,,,,,,,,,,109.30999999999999
2018-11-15 15:30:00,,,,,,,,,,,108.9
2018-11-16 09:30:00,,,,,,,,,,,109.14999999999999
2018-11-16 10:30:00,,,,,,,,,,,109.37
2018-11-16 11:30:00,,,,,,,,,,,109.45000000000002
2018-11-16 12:30:00,,,,,,,,,,,109.26
2018-11-16 13:30:00,,,,,,,,,,,109.62
2018-11-16 14:30:00,,,,,,,,,,,109.82
2018-11-16 15:30:00,,,,,,,,,,,109.93
2018-11-19 09:30:00,,,,,,,,,,,109.51999999999998
2018-11-19 10:30:00,,,,,,,,,,,109.68
2018-11-19 11:30:00,,,,,,,,,,,109.59
2018-11-19 12:30:00,,,,,,,,,,,108.97
2018-11-19 13:30:00,,,,,,,,,,,109.10000000000001
2018-11-19 14:30:00,,,,,,,,,,,108.99999999999999
2018-11-19 15:30:00,,,,,,,,,,,109.33
2018-11-20 09:30:00,,,,,,,,,,,108.31
2018-11-20 10:30:00,,,,,,,,,,,107.63
2018-11-20 11:30:00,,,,,,,,,,,107.52
2018-11-20 12:30:00,,,,,,,,,,,107.71000000000001
2018-11-20 13:30:00,,,,,,,,,,,107.19000000000001
2018-11-20 14:30:00,,,,,,,,,,,107.13
2018-11-20 15:30:00,,,,,,,,,,,107.29999999999998
2018-11-21 09:30:00,,,,,,,,,,,107.31
2018-11-21 10:30:00,,,,,,,,,,,107.74
2018-11-21 11:30:00,,,,,,,,,,,107.96
2018-11-21 12:30:00,,,,,,,,,,,107.96
2018-11-21 13:30:00,,,,,,,,,,,107.90000000000002
2018-11-21 14:30:00,,,,,,,,,,,107.86000000000001
2018-11-21 15:30:00,,,,,,,,,,,107.48
2018-11-22 09:30:00,,,,,,,,,,,107.48
2018-11-22 10:30:00,,,,,,,,,,,107.48
2018-11-22 11:30:00,,,,,,,,,,,107.48
2018-11-22 12:30:00,,,,,,,,,,,107.48
2018-11-22 13:30:00,,,,,,,,,,,107.48
2018-11-22 14:30:00,,,,,,,,,,,107.48
2018-11-22 15:30:00,,,,,,,,,,,107.48
2018-11-23 09:30:00,,,,,,,,,,,106.43
2018-11-23 10:30:00,,,,,,,,,,,106.43
2018-11-23 11:30:00,,,,,,,,,,,106.92
2018-11-23 12:30:00,,,,,,,,,,,106.72999999999999
2018-11-23 13:30:00,,,,,,,,,,,106.72999999999999
2018-11-23 14:30:00,,,,,,,,,,,106.72999999999999
2018-11-23 15:30:00,,,,,,,,,,,106.72999999999999
2018-11-26 09:30:00,,,,,,,,,,,107.27
2018-11-26 10:30:00,,,,,,,,,,,107.86000000000001
2018-11-26 11:30:00,,,,,,,,,,,107.70000000000002
2018-11-26 12:30:00,,,,,,,,,,,107.58
2018-11-26 13:30:00,,,,,,,,,,,107.51
2018-11-26 14:30:00,,,,,,,,,,,107.85
2018-11-26 15:30:00,,,,,,,,,,,107.78
2018-11-27 09:30:00,,,,,,,,,,,107.4
2018-11-27 10:30:00,,,,,,,,,,,107.74
2018-11-27 11:30:00,,,,,,,,,,,107.81999999999998
2018-11-27 12:30:00,,,,,,,,,,,107.59000000000002
2018-11-27 13:30:00,,,,,,,,,,,107.80999999999999
2018-11-27 14:30:00,,,,,,,,,,,108.00999999999999
2018-11-27 15:30:00,,,,,,,,,,,108.04
2018-11-28 09:30:00,,,,,,,,,,,108.31
2018-11-28 10:30:00,,,,,,,,,,,107.98
2018-11-28 11:30:00,,,,,,,,,,,108.47
2018-11-28 12:30:00,,,,,,,,,,,109.24
2018-11-28 13:30:00,,,,,,,,,,,109.45000000000002
2018-11-28 14:30:00,,,,,,,,,,,109.49
2018-11-28 15:30:00,,,,,,,,,,,109.50999999999999
2018-11-29 09:30:00,,,,,,,,,,,109.51999999999998
2018-11-29 10:30:00,,,,,,,,,,,109.75
2018-11-29 11:30:00,,,,,,,,,,,109.54
2018-11-29 12:30:00,,,,,,,,,,,109.73
2018-11-29 13:30:00,,,,,,,,,,,109.79
2018-11-29 14:30:00,,,,,,,,,,,110.02999999999999
2018-11-29 15:30:00,,,,,,,,,,,110.02999999999999
2018-11-30 09:30:00,,,,,,,,,,,109.59
2018-11-30 10:30:00,,,,,,,,,,,109.78
2018-11-30 11:30:00,,,,,,,,,,,109.56000000000002
2018-11-30 12:30:00,,,,,,,,,,,109.76000000000002
2018-11-30 13:30:00,,,,,,,,,,,109.82999999999998
2018-11-30 14:30:00,,,,,,,,,,,110.18999999999998
2018-11-30 15:30:00,,,,,,,,,,,110.43000000000002
2018-12-03 09:30:00,,,,,,,,,,,111.49
2018-12-03 10:30:00,,,,,,,,,,,111.28
2018-12-03 11:30:00,,,,,,,,,,,110.81999999999998
2018-12-03 12:30:00,,,,,,,,,,,111.05
2018-12-03 13:30:00,,,,,,,,,,,111.20000000000002
2018-12-03 14:30:00,,,,,,,,,,,111.12
2018-12-03 15:30:00,,,,,,,,,,,111.28
2018-12-04 09:30:00,,,,,,,,,,,110.96000000000001
2018-12-04 10:30:00,,,,,,,,,,,110.47
2018-12-04 11:30:00,,,,,,,,,,,110.41
2018-12-04 12:30:00,,,,,,,,,,,108.99999999999999
2018-12-04 13:30:00,,,,,,,,,,,108.5
2018-12-04 14:30:00,,,,,,,,,,,108.66
2018-12-04 15:30:00,,,,,,,,,,,108.26000000000002
2018-12-05 09:30:00,,,,,,,,,,,108.26000000000002
2018-12-05 10:30:00,,,,,,,,,,,108.26000000000002
2018-12-05 11:30:00,,,,,,,,,,,108.26000000000002
2018-12-05 12:30:00,,,,,,,,,,,108.26000000000002
2018-12-05 13:30:00,,,,,,,,,,,108.26000000000002
2018-12-05 14:30:00,,,,,,,,,,,108.26000000000002
2018-12-05 15:30:00,,,,,,,,,,,108.26000000000002
2018-12-06 09:30:00,,,,,,,,,,,106.57
2018-12-06 10:30:00,,,,,,,,,,,106.19
2018-12-06 11:30:00,,,,,,,,,,,104.97000000000001
2018-12-06 12:30:00,,,,,,,,,,,105.97
2018-12-06 13:30:00,,,,,,,,,,,105.56
2018-12-06 14:30:00,,,,,,,,,,,106.14
2018-12-06 15:30:00,,,,,,,,,,,106.66
2018-12-07 09:30:00,,,,,,,,,,,107.50000000000001
2018-12-07 10:30:00,,,,,,,,,,,107.17
2018-12-07 11:30:00,,,,,,,,,,,106.49
2018-12-07 12:30:00,,,,,,,,,,,106.31000000000002
2018-12-07 13:30:00,,,,,,,,,,,106.25
2018-12-07 14:30:00,,,,,,,,,,,105.77
2018-12-07 15:30:00,,,,,,,,,,,105.61
2018-12-10 09:30:00,,,,,,,,,,,105.2
2018-12-10 10:30:00,,,,,,,,,,,104.66000000000001
2018-12-10 11:30:00,,,,,,,,,,,103.56
2018-12-10 12:30:00,,,,,,,,,,,103.74000000000001
2018-12-10 13:30:00,,,,,,,,,,,104.34
2018-12-10 14:30:00,,,,,,,,,,,104.76000000000002
2018-12-10 15:30:00,,,,,,,,,,,105.02
2018-12-11 09:30:00,,,,,,,,,,,106.31000000000002
2018-12-11 10:30:00,,,,,,,,,,,106.35
2018-12-11 11:30:00,,,,,,,,,,,105.48000000000002
2018-12-11 12:30:00,,,,,,,,,,,104.94
2018-12-11 13:30:00,,,,,,,,,,,104.77000000000001
2018-12-11 14:30:00,,,,,,,,,,,105.21
2018-12-11 15:30:00,,,,,,,,,,,105.5
2018-12-12 09:30:00,,,,,,,,,,,106.04000000000002
2018-12-12 10:30:00,,,,,,,,,,,105.83
2018-12-12 11:30:00,,,,,,,,,,,105.85999999999999
2018-12-12 12:30:00,,,,,,,,,,,106.1
2018-12-12 13:30:00,,,,,,,,,,,106.29
2018-12-12 14:30:00,,,,,,,,,,,105.57
2018-12-12 15:30:00,,,,,,,,,,,105.58
2018-12-13 09:30:00,,,,,,,,,,,105.53000000000002
2018-12-13 10:30:00,,,,,,,,,,,105.3
2018-12-13 11:30:00,,,,,,,,,,,105.17000000000002
2018-12-13 12:30:00,,,,,,,,,,,105.02999999999999
2018-12-13 13:30:00,,,,,,,,,,,105.02999999999999
2018-12-13 14:30:00,,,,,,,,,,,104.79
2018-12-13 15:30:00,,,,,,,,,,,104.93
2018-12-14 09:30:00,,,,,,,,,,,104.18
2018-12-14 10:30:00,,,,,,,,,,,104.28
2018-12-14 11:30:00,,,,,,,,,,,104.03
2018-12-14 12:30:00,,,,,,,,,,,103.97
2018-12-14 13:30:00,,,,,,,,,,,103.76
2018-12-14 14:30:00,,,,,,,,,,,103.63000000000001
2018-12-14 15:30:00,,,,,,,,,,,103.43
2018-12-17 09:30:00,,,,,,,,,,,103.1
2018-12-17 10:30:00,,,,,,,,,,,102.96
2018-12-17 11:30:00,,,,,,,,,,,103.36
2018-12-17 12:30:00,,,,,,,,,,,103.0
2018-12-17 13:30:00,,,,,,,,,,,102.59
2018-12-17 14:30:00,,,,,,,,,,,102.0
2018-12-17 15:30:00,,,,,,,,,,,101.39
2018-12-18 09:30:00,,,,,,,,,,,102.22
2018-12-18 10:30:00,,,,,,,,,,,102.38
2018-12-18 11:30:00,,,,,,,,,,,101.73
2018-12-18 12:30:00,,,,,,,,,,,101.95
2018-12-18 13:30:00,,,,,,,,,,,101.95
2018-12-18 14:30:00,,,,,,,,,,,101.36
2018-12-18 15:30:00,,,,,,,,,,,100.82
2018-12-19 09:30:00,,,,,,,,,,,101.19
2018-12-19 10:30:00,,,,,,,,,,,101.93
2018-12-19 11:30:00,,,,,,,,,,,101.76
2018-12-19 12:30:00,,,,,,,,,,,102.25
2018-12-19 13:30:00,,,,,,,,,,,101.99
2018-12-19 14:30:00,,,,,,,,,,,101.52
2018-12-19 15:30:00,,,,,,,,,,,99.56
2018-12-20 09:30:00,,,,,,,,,,,99.29
2018-12-20 10:30:00,,,,,,,,,,,99.5
2018-12-20 11:30:00,,,,,,,,,,,99.19
2018-12-20 12:30:00,,,,,,,,,,,99.23
2018-12-20 13:30:00,,,,,,,,,,,98.53
2018-12-20 14:30:00,,,,,,,,,,,98.32
2018-12-20 15:30:00,,,,,,,,,,,98.63
2018-12-21 09:30:00,,,,,,,,,,,98.45
2018-12-21 10:30:00,,,,,,,,,,,99.53
2018-12-21 11:30:00,,,,,,,,,,,99.06
2018-12-21 12:30:00,,,,,,,,,,,97.84
2018-12-21 13:30:00,,,,,,,,,,,97.97
2018-12-21 14:30:00,,,,,,,,,,,97.8
2018-12-21 15:30:00,,,,,,,,,,,97.07
2018-12-24 09:30:00,,,,,,,,,,,96.19
2018-12-24 10:30:00,,,,,,,,,,,95.61
2018-12-24 11:30:00,,,,,,,,,,,95.26
2018-12-24 12:30:00,,,,,,,,,,,95.13
2018-12-24 13:30:00,,,,,,,,,,,95.13
2018-12-24 14:30:00,,,,,,,,,,,95.13
2018-12-24 15:30:00,,,,,,,,,,,95.13
2018-12-25 09:30:00,,,,,,,,,,,95.13
2018-12-25 10:30:00,,,,,,,,,,,95.13
2018-12-25 11:30:00,,,,,,,,,,,95.13
2018-12-25 12:30:00,,,,,,,,,,,95.13
2018-12-25 13:30:00,,,,,,,,,,,95.13
2018-12-25 14:30:00,,,,,,,,,,,95.13
2018-12-25 15:30:00,,,,,,,,,,,95.13
2018-12-26 09:30:00,,,,,,,,,,,94.85
2018-12-26 10:30:00,,,,,,,,,,,94.11
2018-12-26 11:30:00,,,,,,,,,,,94.66
2018-12-26 12:30:00,,,,,,,,,,,95.69
2018-12-26 13:30:00,,,,,,,,,,,95.7
2018-12-26 14:30:00,,,,,,,,,,,96.24
2018-12-26 15:30:00,,,,,,,,,,,97.21
2018-12-27 09:30:00,,,,,,,,,,,97.09
2018-12-27 10:30:00,,,,,,,,,,,96.54
2018-12-27 11:30:00,,,,,,,,,,,97.48
2018-12-27 12:30:00,,,,,,,,,,,96.63
2018-12-27 13:30:00,,,,,,,,,,,96.59
2018-12-27 14:30:00,,,,,,,,,,,96.02
2018-12-27 15:30:00,,,,,,,,,,,97.99
2018-12-28 09:30:00,,,,,,,,,,,99.91
2018-12-28 10:30:00,,,,,,,,,,,99.23
2018-12-28 11:30:00,,,,,,,,,,,99.4
2018-12-28 12:30:00,,,,,,,,,,,99.69
2018-12-28 13:30:00,,,,,,,,,,,99.09
2018-12-28 14:30:00,,,,,,,,,,,99.83
2018-12-28 15:30:00,,,,,,,,,,,99.13
2018-12-31 09:30:00,,,,,,,,,,,99.85
2018-12-31 10:30:00,,,,,,,,,,,99.6
2018-12-31 11:30:00,,,,,,,,,,,99.37
2018-12-31 12:30:00,,,,,,,,,,,99.66
2018-12-31 13:30:00,,,,,,,,,,,99.9
2018-12-31 14:30:00,,,,,,,,,,,99.17
2018-12-31 15:30:00,,,,,,,,,,,99.59
2019-01-01 09:30:00,,,,,,,,,,,99.59
2019-01-01 10:30:00,,,,,,,,,,,99.59
2019-01-01 11:30:00,,,,,,,,,,,99.59
2019-01-01 12:30:00,,,,,,,,,,,99.59
2019-01-01 13:30:00,,,,,,,,,,,99.59
2019-01-01 14:30:00,,,,,,,,,,,99.59
2019-01-01 15:30:00,,,,,,,,,,,99.59
2019-01-02 09:30:00,,,,,,,,,,,98.55
2019-01-02 10:30:00,,,,,,,,,,,99.46
2019-01-02 11:30:00,,,,,,,,,,,100.11
2019-01-02 12:30:00,,,,,,,,,,,99.98
2019-01-02 13:30:00,,,,,,,,,,,100.61
2019-01-02 14:30:00,,,,,,,,,,,100.45
2019-01-02 15:30:00,,,,,,,,,,,99.91
2019-01-03 09:30:00,,,,,,,,,,,99.4
2019-01-03 10:30:00,,,,,,,,,,,98.35
2019-01-03 11:30:00,,,,,,,,,,,98.62
2019-01-03 12:30:00,,,,,,,,,,,99.1
2019-01-03 13:30:00,,,,,,,,,,,98.64
2019-01-03 14:30:00,,,,,,,,,,,98.99
2019-01-03 15:30:00,,,,,,,,,,,98.19
2019-01-04 09:30:00,,,,,,,,,,,99.35
2019-01-04 10:30:00,,,,,,,,,,,100.67
2019-01-04 11:30:00,,,,,,,,,,,100.28
2019-01-04 12:30:00,,,,,,,,,,,100.85
2019-01-04 13:30:00,,,,,,,,,,,101.13
2019-01-04 14:30:00,,,,,,,,,,,101.06
2019-01-04 15:30:00,,,,,,,,,,,100.9
2019-01-07 09:30:00,,,,,,,,,,,101.19
2019-01-07 10:30:00,,,,,,,,,,,101.39
2019-01-07 11:30:00,,,,,,,,,,,101.71
2019-01-07 12:30:00,,,,,,,,,,,102.17
2019-01-07 13:30:00,,,,,,,,,,,102.37
2019-01-07 14:30:00,,,,,,,,,,,102.05
2019-01-07 15:30:00,,,,,,,,,,,102.13
2019-01-08 09:30:00,,,,,,,,,,,102.72
2019-01-08 10:30:00,,,,,,,,,,,102.23
2019-01-08 11:30:00,,,,,,,,,,,101.89
2019-01-08 12:30:00,,,,,,,,,,,102.38
2019-01-08 13:30:00,,,,,,,,,,,102.27
2019-01-08 14:30:00,,,,,,,,,,,102.41
2019-01-08 15:30:00,,,,,,,,,,,102.59
2019-01-09 09:30:00,,,,,,,,,,,103.06000000000002
2019-01-09 10:30:00,,,,,,,,,,,102.86
2019-01-09 11:30:00,,,,,,,,,,,103.07000000000001
2019-01-09 12:30:00,,,,,,,,,,,103.31
2019-01-09 13:30:00,,,,,,,,,,,103.4
2019-01-09 14:30:00,,,,,,,,,,,102.99
2019-01-09 15:30:00,,,,,,,,,,,103.25
2019-01-10 09:30:00,,,,,,,,,,,102.42
2019-01-10 10:30:00,,,,,,,,,,,102.87
2019-01-10 11:30:00,,,,,,,,,,,103.12999999999998
2019-01-10 12:30:00,,,,,,,,,,,103.3
2019-01-10 13:30:00,,,,,,,,,,,103.0
2019-01-10 14:30:00,,,,,,,,,,,103.38000000000001
2019-01-10 15:30:00,,,,,,,,,,,103.42000000000002
2019-01-11 09:30:00,,,,,,,,,,,102.98
2019-01-11 10:30:00,,,,,,,,,,,102.88
2019-01-11 11:30:00,,,,,,,,,,,103.27000000000001
2019-01-11 12:30:00,,,,,,,,,,,103.48999999999998
2019-01-11 13:30:00,,,,,,,,,,,103.48999999999998
2019-01-11 14:30:00,,,,,,,,,,,103.56
2019-01-11 15:30:00,,,,,,,,,,,103.44
2019-01-14 09:30:00,,,,,,,,,,,102.78
2019-01-14 10:30:00,,,,,,,,,,,102.78
2019-01-14 11:30:00,,,,,,,,,,,102.78
2019-01-14 12:30:00,,,,,,,,,,,103.45
2019-01-14 13:30:00,,,,,,,,,,,103.54
2019-01-14 14:30:00,,,,,,,,,,,103.36
2019-01-14 15:30:00,,,,,,,,,,,103.41
2019-01-15 09:30:00,,,,,,,,,,,103.28
2019-01-15 10:30:00,,,,,,,,,,,103.23
2019-01-15 11:30:00,,,,,,,,,,,103.47999999999999
2019-01-15 12:30:00,,,,,,,,,,,104.01
2019-01-15 13:30:00,,,,,,,,,,,103.82
2019-01-15 14:30:00,,,,,,,,,,,103.44
2019-01-15 15:30:00,,,,,,,,,,,103.81
2019-01-16 09:30:00,,,,,,,,,,,104.27
2019-01-16 10:30:00,,,,,,,,,,,104.64
2019-01-16 11:30:00,,,,,,,,,,,104.68
2019-01-16 12:30:00,,,,,,,,,,,104.7
2019-01-16 13:30:00,,,,,,,,,,,104.8
2019-01-16 14:30:00,,,,,,,,,,,104.93
2019-01-16 15:30:00,,,,,,,,,,,104.94
2019-01-17 09:30:00,,,,,,,,,,,104.12
2019-01-17 10:30:00,,,,,,,,,,,104.12
2019-01-17 11:30:00,,,,,,,,,,,104.62
2019-01-17 12:30:00,,,,,,,,,,,104.75
2019-01-17 13:30:00,,,,,,,,,,,104.95
2019-01-17 14:30:00,,,,,,,,,,,104.86
2019-01-17 15:30:00,,,,,,,,,,,105.33000000000001
2019-01-18 09:30:00,,,,,,,,,,,106.06999999999998
2019-01-18 10:30:00,,,,,,,,,,,106.31000000000002
2019-01-18 11:30:00,,,,,,,,,,,106.81
2019-01-18 12:30:00,,,,,,,,,,,106.97999999999999
2019-01-18 13:30:00,,,,,,,,,,,106.83000000000001
2019-01-18 14:30:00,,,,,,,,,,,106.8
2019-01-18 15:30:00,,,,,,,,,,,106.8
2019-01-21 09:30:00,,,,,,,,,,,106.8
2019-01-21 10:30:00,,,,,,,,,,,106.8
2019-01-21 11:30:00,,,,,,,,,,,106.8
2019-01-21 12:30:00,,,,,,,,,,,106.8
2019-01-21 13:30:00,,,,,,,,,,,106.8
2019-01-21 14:30:00,,,,,,,,,,,106.8
2019-01-21 15:30:00,,,,,,,,,,,106.8
2019-01-22 09:30:00,,,,,,,,,,,106.34
2019-01-22 10:30:00,,,,,,,,,,,105.87
2019-01-22 11:30:00,,,,,,,,,,,105.84000000000002
